0,11.0115,10.3369,10.0505,13.574,10.0964,10.0206,10.0283,
0,11.1852,10.1012,10.0267,0,10.2099,10.0355,10.0006,
0,10.4536,10.2928,10.0407,0,10.0908,10.0482,10.0105,
0,11.4629,10.185,10.0396,12.884,10.1363,10.0426,10.0074,
0,12.2871,10.261,10.089,0,10.4278,10.014,10.0104,
0,11.6827,10.3786,10.1009,13.38,10.0873,10.0461,10.0202,
0,11.2348,10.0532,10.0194,0,10.2279,10.0518,10.0046,
0,14.9476,10.5324,10.1858,0,10.1765,10.0066,10.0023,
0,11.7687,10.3298,10.0412,0,10.2465,10.0174,10.0082,
0,11.7331,10.4061,10.0259,17.1683,10.1123,10.0458,10.0097,
0,11.4218,10.0808,10.0949,15.1938,10.0965,10.0393,10.0043,
0,11.2512,10.1303,10.0785,0,10.2789,10.0338,10.0078,
0,11.3804,10.1976,10.2149,0,10.1294,10.0688,10.0026,
0,10.5524,10.4446,10.0874,0,10.3328,10.0603,10.0096,
0,10.8641,10.1606,10.1522,11.9539,10.1431,10.0356,10.0066,
0,10.9773,10.079,10.1294,15.3111,10.3039,10.0406,10.0042,
0,12.0975,10.1576,10.111,12.7736,10.0753,10.0231,10.0062,
0,11.1045,10.5286,10.0256,11.5799,10.1316,10.0188,10.02,
0,10.5667,10.4079,10.0203,14.2244,10.1998,10.0262,10.006,
